datetime,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,WSPM
2017-01-20 06:00:00,8.0,15.0,7.0,15.0,400.0,68.0,-7.075,1031.75,-22.5,0.0,2.0
2017-01-20 07:00:00,10.0,18.0,8.0,25.0,400.0,58.0,-7.45,1032.0,-22.3,0.0,1.6
2017-01-20 08:00:00,11.0,20.0,10.0,31.0,500.0,52.0,-7.9,1032.4,-21.5,0.0,1.5
2017-01-20 09:00:00,12.0,18.0,13.0,31.0,600.0,53.0,-7.0,1033.0,-21.0,0.0,1.8
2017-01-20 10:00:00,16.0,25.0,11.0,37.0,700.0,49.0,-5.7,1033.0,-21.3,0.0,2.0
2017-01-20 11:00:00,17.0,26.0,9.0,35.0,700.0,53.0,-4.34,1033.0,-20.9,0.0,0.8
2017-01-20 12:00:00,21.0,21.0,9.0,33.0,700.0,57.0,-2.93333333333333,1032.0,-20.9,0.0,1.1
2017-01-20 13:00:00,18.0,20.0,7.0,26.0,600.0,67.0,-1.975,1030.75,-21.0,0.0,1.2
2017-01-20 14:00:00,19.0,19.0,7.0,30.0,600.0,66.0,-1.42,1029.0,-22.0,0.0,2.8
2017-01-20 15:00:00,17.0,31.0,8.0,39.0,700.0,59.0,-0.533333333333333,1028.0,-22.0,0.0,3.1
2017-01-20 16:00:00,26.0,54.0,10.0,40.0,700.0,63.0,-0.45,1027.5,-22.4,0.0,3.4
2017-01-20 17:00:00,24.0,36.0,9.0,37.0,600.0,67.0,-0.95,1027.0,-22.2,0.0,2.7
2017-01-20 18:00:00,27.0,27.0,9.0,45.0,700.0,61.0,-2.075,1027.0,-21.7,0.0,2.6
2017-01-20 19:00:00,37.0,59.0,10.0,52.0,800.0,56.0,-2.875,1027.0,-21.2,0.0,2.5
2017-01-20 20:00:00,45.0,59.0,11.0,56.0,900.0,56.0,-3.825,1027.0,-20.7,0.0,1.5
2017-01-20 21:00:00,45.0,65.0,12.0,64.0,100.0,45.0,-4.45,1027.0,-20.6,0.0,1.5
2017-01-20 22:00:00,53.0,64.0,18.0,68.0,100.0,39.0,-4.85,1026.75,-20.2,0.0,1.0
2017-01-20 23:00:00,64.0,80.0,21.0,74.0,1100.0,32.0,-5.775,1025.5,-19.7,0.0,1.1
2017-01-21 00:00:00,68.0,83.0,19.0,85.0,1200.0,20.0,-6.425,1025.0,-19.6,0.0,1.4
2017-01-21 01:00:00,70.0,97.0,27.0,98.0,2100.0,16.0,-6.2,1024.0,-19.4,0.0,2.4
2017-01-21 02:00:00,81.0,108.0,43.0,98.0,2800.0,17.0,-6.6,1023.75,-19.1,0.0,0.9
2017-01-21 03:00:00,90.0,112.0,38.0,89.0,2900.0,19.0,-7.825,1024.0,-18.7,0.0,1.4
2017-01-21 04:00:00,90.0,93.0,36.0,87.0,2400.0,69.0,-8.85,1023.25,-17.9,0.0,1.6
2017-01-21 05:00:00,69.0,69.0,30.0,84.0,1700.0,14.0,-9.1,1023.0,-17.6,0.0,1.2
2017-01-21 06:00:00,32.0,57.0,18.0,58.0,900.0,35.0,-8.225,1023.25,-17.3,0.0,3.1
2017-01-21 07:00:00,11.0,38.0,9.0,28.0,500.0,63.0,-2.775,1024.25,-19.6,0.0,1.5
2017-01-21 08:00:00,5.0,34.0,7.0,19.0,400.0,71.0,-2.975,1025.25,-20.8,0.0,2.1
2017-01-21 09:00:00,6.0,32.0,6.0,16.0,400.0,73.0,-2.725,1026.5,-21.7,0.0,3.8
2017-01-21 10:00:00,7.0,21.0,6.0,10.0,300.0,78.0,-2.05,1027.0,-22.2,0.0,4.4
2017-01-21 11:00:00,7.0,37.0,5.0,8.0,300.0,81.0,-1.06,1027.0,-22.3,0.0,5.7
2017-01-21 12:00:00,11.0,38.0,4.0,7.0,300.0,81.0,-0.633333333333333,1027.0,-23.2,0.0,5.2
2017-01-21 13:00:00,6.0,54.0,4.0,6.0,300.0,82.0,-0.5,1026.0,-23.9,0.0,4.9
2017-01-21 14:00:00,5.0,39.0,4.0,5.0,300.0,80.0,-0.4,1026.0,-24.0,0.0,5.4
2017-01-21 15:00:00,5.0,38.0,3.0,5.0,300.0,79.0,-0.133333333333333,1026.0,-24.3,0.0,4.7
2017-01-21 16:00:00,9.0,35.0,3.0,6.0,300.0,79.0,-0.34,1026.8,-24.7,0.0,4.7
2017-01-21 17:00:00,8.0,35.0,3.0,7.0,300.0,77.0,-1.15,1028.0,-24.6,0.0,3.8
2017-01-21 18:00:00,12.0,29.0,3.0,14.0,400.0,70.0,-1.9,1029.0,-24.2,0.0,3.5
2017-01-21 19:00:00,11.0,28.0,6.0,18.0,500.0,65.0,-2.375,1029.75,-24.0,0.0,3.8
2017-01-21 20:00:00,13.0,28.0,10.0,17.0,600.0,66.0,-3.275,1031.0,-23.7,0.0,2.2
2017-01-21 21:00:00,15.0,18.0,11.0,21.0,600.0,61.0,-4.3,1031.75,-23.2,0.0,1.8
2017-01-21 22:00:00,10.0,14.0,8.0,31.0,500.0,51.0,-4.925,1032.0,-23.2,0.0,1.7
2017-01-21 23:00:00,11.0,21.0,7.0,36.0,500.0,45.0,-4.975,1032.0,-23.0,0.0,1.2
2017-01-22 00:00:00,9.0,20.0,8.0,41.0,500.0,38.0,-6.0,1032.0,-22.2,0.0,1.0
2017-01-22 01:00:00,13.0,13.0,17.0,47.0,700.0,35.0,-7.275,1031.5,-21.7,0.0,2.0
2017-01-22 02:00:00,14.0,21.0,8.0,45.0,700.0,34.0,-7.3,1031.0,-22.1,0.0,1.6
2017-01-22 03:00:00,12.0,19.0,9.0,31.0,600.0,47.0,-8.325,1031.75,-22.2,0.0,2.0
2017-01-22 04:00:00,14.0,22.0,8.0,37.0,600.0,82.0,-8.45,1031.0,-21.7,0.0,2.1
2017-01-22 05:00:00,15.0,15.0,10.0,40.0,700.0,31.0,-7.6,1031.0,-21.8,0.0,1.8
2017-01-22 06:00:00,14.0,26.0,11.0,62.0,100.0,13.0,-7.95,1031.5,-21.4,0.0,1.7
2017-01-22 07:00:00,12.0,27.0,14.0,59.0,900.0,20.0,-8.25,1032.0,-20.8,0.0,2.3
2017-01-22 08:00:00,11.0,24.0,8.0,64.0,800.0,11.0,-7.825,1032.75,-20.6,0.0,1.6
2017-01-22 09:00:00,11.0,11.0,7.0,46.0,700.0,31.0,-7.3,1033.0,-20.4,0.0,2.7
2017-01-22 10:00:00,16.0,25.0,7.0,29.0,700.0,49.0,-5.975,1033.0,-21.2,0.0,2.3
2017-01-22 11:00:00,21.0,21.0,7.0,25.0,600.0,55.0,-4.775,1033.0,-21.4,0.0,1.2
2017-01-22 12:00:00,16.0,16.0,5.0,23.0,600.0,60.0,-3.525,1032.75,-21.1,0.0,1.9
2017-01-22 13:00:00,17.0,25.0,5.0,27.0,600.0,60.0,-2.125,1031.5,-20.4,0.0,1.3
2017-01-22 14:00:00,18.0,26.0,6.0,37.0,700.0,55.0,-0.66,1030.4,-20.0,0.0,1.2
2017-01-22 15:00:00,21.0,29.0,7.0,52.0,900.0,44.0,0.0333333333333333,1029.33333333333,-20.1,0.0,1.8
2017-01-22 16:00:00,29.0,44.0,11.0,54.0,900.0,48.0,0.175,1029.0,-20.6,0.0,2.0
2017-01-22 17:00:00,47.0,67.0,15.0,45.0,900.0,65.0,-0.075,1029.0,-20.4,0.0,1.7
2017-01-22 18:00:00,65.0,89.0,16.0,56.0,1100.0,59.0,-0.925,1029.25,-19.6,0.0,1.0
2017-01-22 19:00:00,72.0,98.0,20.0,68.0,1200.0,47.0,-1.6,1030.0,-19.1,0.0,2.4
2017-01-22 20:00:00,46.0,46.0,18.0,90.0,1300.0,12.0,-2.82,1030.8,-19.3,0.0,1.7
2017-01-22 21:00:00,30.0,41.0,16.0,83.0,1100.0,14.0,-3.96666666666667,1031.0,-18.8,0.0,1.3
2017-01-22 22:00:00,31.0,34.0,18.0,87.0,100.0,11.0,-5.325,1031.75,-18.2,0.0,1.4
2017-01-22 23:00:00,26.0,26.0,13.0,58.0,800.0,30.0,-6.275,1032.0,-18.0,0.0,0.9
2017-01-23 00:00:00,24.0,24.0,16.0,42.0,700.0,40.0,-7.275,1032.0,-17.7,0.0,1.6
2017-01-23 01:00:00,22.0,36.0,14.0,38.0,800.0,41.0,-6.975,1032.0,-17.7,0.0,1.2
2017-01-23 02:00:00,20.0,20.0,11.0,32.0,700.0,44.0,-7.475,1032.0,-17.8,0.0,1.4
2017-01-23 03:00:00,17.0,17.0,12.0,31.0,600.0,45.0,-7.9,1032.0,-18.1,0.0,1.2
2017-01-23 04:00:00,15.0,15.0,10.0,29.0,700.0,65.0,-9.2,1032.0,-18.1,0.0,1.3
2017-01-23 05:00:00,12.0,14.0,11.0,28.0,600.0,47.0,-9.575,1032.0,-18.3,0.0,1.8
2017-01-23 06:00:00,11.0,14.0,13.0,33.0,600.0,42.0,-8.925,1032.0,-18.3,0.0,1.3
2017-01-23 07:00:00,12.0,16.0,7.0,36.0,600.0,38.0,-8.95,1032.0,-18.4,0.0,0.7
2017-01-23 08:00:00,12.0,15.0,5.0,38.0,600.0,37.0,-9.35,1033.0,-18.1,0.0,1.5
2017-01-23 09:00:00,13.0,15.0,6.0,39.0,700.0,36.0,-7.775,1033.0,-17.5,0.0,1.7
2017-01-23 10:00:00,17.0,20.0,7.0,42.0,800.0,36.0,-5.725,1033.0,-18.7,0.0,1.8
2017-01-23 11:00:00,18.0,21.0,7.0,28.0,600.0,54.0,-4.18,1033.0,-19.1,0.0,1.6
2017-01-23 12:00:00,16.0,16.0,5.0,22.0,600.0,63.0,-2.86666666666667,1032.66666666667,-19.4,0.0,1.9
2017-01-23 13:00:00,19.0,21.0,5.0,25.0,500.0,63.0,-1.725,1031.5,-19.7,0.0,2.0
2017-01-23 14:00:00,21.0,23.0,8.0,32.0,600.0,61.0,-0.72,1030.2,-19.2,0.0,1.1
2017-01-23 15:00:00,27.0,36.0,3.0,41.0,800.0,53.0,-0.3,1029.66666666667,-19.0,0.0,2.3
2017-01-23 16:00:00,39.0,45.0,13.0,2.0,900.0,65.0,0.025,1029.0,-18.4,0.0,0.8
2017-01-23 17:00:00,34.0,48.0,15.0,62.0,900.0,43.0,-0.325,1029.0,-18.0,0.0,1.3
2017-01-23 18:00:00,39.0,58.0,14.0,65.0,100.0,38.0,-1.5,1030.0,-17.7,0.0,2.0
2017-01-23 19:00:00,47.0,72.0,16.0,85.0,1300.0,19.0,-2.35,1030.5,-17.2,0.0,1.4
2017-01-23 20:00:00,68.0,89.0,22.0,91.0,1600.0,19.0,-3.2,1031.0,-16.3,0.0,1.2
2017-01-23 21:00:00,80.0,95.0,25.0,96.0,1800.0,17.0,-4.53333333333333,1031.0,-15.6,0.0,1.1
2017-01-23 22:00:00,84.0,98.0,19.0,98.0,1900.0,13.0,-5.325,1031.75,-15.4,0.0,0.0
2017-01-23 23:00:00,95.0,118.0,62.0,109.0,2900.0,63.0,-6.175,1032.0,-15.0,0.0,0.8
2017-01-24 00:00:00,97.0,116.0,66.0,108.0,300.0,18.0,-6.96666666666667,1032.33333333333,-14.5,0.0,0.8
2017-01-24 01:00:00,95.0,121.0,57.0,106.0,3200.0,63.0,-7.825,1033.0,-14.7,0.0,0.3
2017-01-24 02:00:00,89.0,90.0,55.0,99.0,2800.0,15.0,-8.55,1033.0,-14.6,0.0,1.2
2017-01-24 03:00:00,93.0,122.0,59.0,100.0,3700.0,17.0,-8.6,1033.0,-14.2,0.0,1.3
2017-01-24 04:00:00,105.0,108.0,47.0,95.0,4200.0,63.0,-8.7,1033.0,-13.9,0.0,1.2
2017-01-24 05:00:00,100.0,100.0,44.0,82.0,3700.0,19.0,-9.7,1033.0,-14.1,0.0,0.7
2017-01-24 06:00:00,72.0,86.0,32.0,75.0,2600.0,14.0,-9.54,1033.0,-13.5,0.0,1.4
2017-01-24 07:00:00,51.0,51.0,22.0,65.0,1800.0,13.0,-8.4,1033.66666666667,-13.3,0.0,1.2
2017-01-24 08:00:00,27.0,27.0,14.0,52.0,1000.0,63.0,-8.475,1034.0,-13.9,0.0,1.7
2017-01-24 09:00:00,28.0,31.0,12.0,42.0,900.0,30.0,-6.8,1034.75,-13.9,0.0,1.7
2017-01-24 10:00:00,29.0,36.0,19.0,38.0,100.0,40.0,-4.5,1035.0,-13.6,0.0,1.3
2017-01-24 11:00:00,44.0,57.0,17.0,52.0,1400.0,33.0,-2.68,1035.0,-14.7,0.0,1.2
2017-01-24 12:00:00,53.0,62.0,20.0,62.0,1500.0,63.0,-0.933333333333333,1034.33333333333,-15.8,0.0,1.5
2017-01-24 13:00:00,68.0,73.0,23.0,68.0,1600.0,41.0,0.25,1033.5,-15.2,0.0,1.6
2017-01-24 14:00:00,71.0,74.0,24.0,74.0,1000.0,44.0,1.64,1032.2,-15.1,0.0,0.9
2017-01-24 15:00:00,86.0,93.0,27.0,84.0,1600.0,49.0,1.9,1032.0,-14.9,0.0,2.2
2017-01-24 16:00:00,109.0,123.0,35.0,113.0,2300.0,36.0,1.875,1031.5,-14.4,0.0,2.0
2017-01-24 17:00:00,120.0,120.0,39.0,116.0,2300.0,49.0,2.0,1031.0,-14.1,0.0,1.3
2017-01-24 18:00:00,122.0,126.0,36.0,125.0,2400.0,26.0,0.875,1031.0,-13.4,0.0,1.0
2017-01-24 19:00:00,130.0,133.0,38.0,124.0,2600.0,27.0,-0.15,1031.75,-13.1,0.0,0.9
2017-01-24 20:00:00,134.0,137.0,38.0,121.0,2600.0,49.0,-1.075,1032.0,-13.1,0.0,1.0
2017-01-24 21:00:00,128.0,128.0,38.0,112.0,2500.0,49.0,-1.35,1032.0,-13.1,0.0,1.0
2017-01-24 22:00:00,120.0,120.0,40.0,95.0,2400.0,49.0,-0.9,1032.0,-12.8,0.0,0.7
2017-01-24 23:00:00,128.0,128.0,45.0,100.0,2400.0,49.0,-1.65,1032.0,-12.5,0.0,0.9
2017-01-25 00:00:00,134.0,134.0,46.0,106.0,2500.0,29.0,-2.125,1031.5,-12.2,0.0,0.8
2017-01-25 01:00:00,152.0,159.0,45.0,123.0,3700.0,26.0,-3.35,1031.25,-11.8,0.0,1.0
2017-01-25 02:00:00,169.0,180.0,26.0,122.0,4400.0,28.0,-4.65,1031.0,-11.7,0.0,1.6
2017-01-25 03:00:00,202.0,202.0,36.0,121.0,5200.0,33.0,-5.325,1031.0,-11.3,0.0,0.8
2017-01-25 04:00:00,220.0,220.0,47.0,120.0,5500.0,49.0,-6.65,1030.5,-11.4,0.0,0.0
2017-01-25 05:00:00,208.0,208.0,40.0,108.0,500.0,35.0,-7.225,1030.0,-11.1,0.0,1.2
2017-01-25 06:00:00,191.0,191.0,35.0,107.0,4500.0,31.0,-6.975,1030.0,-10.7,0.0,1.3
2017-01-25 07:00:00,156.0,156.0,33.0,100.0,3800.0,25.0,-6.425,1030.0,-10.1,0.0,1.3
2017-01-25 08:00:00,160.0,160.0,37.0,114.0,4200.0,26.0,-6.1,1031.0,-10.3,0.0,1.6
2017-01-25 09:00:00,154.0,154.0,48.0,117.0,4100.0,49.0,-5.33333333333333,1030.66666666667,-10.6,0.0,1.6
2017-01-25 10:00:00,164.0,164.0,61.0,114.0,4200.0,30.0,-3.66666666666667,1030.5,-10.7,0.0,1.7
2017-01-25 11:00:00,136.0,136.0,54.0,91.0,300.0,32.0,-1.625,1030.5,-12.3,0.0,2.2
2017-01-25 12:00:00,143.0,143.0,47.0,83.0,2800.0,44.0,-0.475,1029.25,-11.5,0.0,1.9
2017-01-25 13:00:00,150.0,150.0,45.0,84.0,2700.0,54.0,0.75,1028.5,-10.9,0.0,0.6
2017-01-25 15:00:00,164.0,164.0,47.0,100.0,2800.0,57.0,2.75,1025.75,-9.5,0.0,1.9
2017-01-25 16:00:00,162.0,162.0,46.0,112.0,2800.0,50.0,2.66666666666667,1025.0,-9.2,0.0,1.7
2017-01-25 17:00:00,176.0,176.0,49.0,132.0,300.0,37.0,2.1,1025.0,-8.8,0.0,1.5
2017-01-25 18:00:00,200.0,200.0,48.0,139.0,3300.0,30.0,0.675,1025.0,-8.8,0.0,0.6
2017-01-25 19:00:00,194.0,194.0,44.0,113.0,300.0,42.0,-1.175,1025.0,-8.7,0.0,0.0
2017-01-25 20:00:00,208.0,208.0,41.0,110.0,3100.0,43.0,-2.8,1025.0,-9.0,0.0,0.0
2017-01-25 21:00:00,224.0,224.0,35.0,118.0,3400.0,57.0,-3.8,1024.75,-8.9,0.0,0.0
2017-01-25 22:00:00,236.0,236.0,32.0,130.0,3600.0,57.0,-4.575,1024.5,-9.1,0.0,0.0
2017-01-25 23:00:00,253.0,253.0,30.0,128.0,4300.0,57.0,-4.825,1023.25,-8.7,0.0,1.0
2017-01-26 00:00:00,260.0,260.0,22.0,122.0,4300.0,57.0,-4.425,1022.75,-7.9,0.0,1.5
2017-01-26 01:00:00,269.0,269.0,20.0,124.0,5200.0,57.0,-3.95,1022.0,-7.3,0.0,1.3
2017-01-26 02:00:00,295.0,295.0,22.0,120.0,5400.0,57.0,-3.95,1021.25,-7.0,0.0,1.8
2017-01-26 03:00:00,321.0,321.0,26.0,120.0,5900.0,57.0,-3.125,1020.0,-6.5,0.0,1.1
2017-01-26 04:00:00,326.0,326.0,28.0,121.0,600.0,57.0,-3.4,1019.5,-6.6,0.0,0.9
2017-01-26 05:00:00,318.0,318.0,28.0,113.0,5900.0,42.0,-3.525,1018.0,-6.6,0.0,0.9
2017-01-26 06:00:00,288.0,288.0,32.0,114.0,5400.0,37.0,-3.525,1017.25,-6.7,0.0,1.6
2017-01-26 07:00:00,246.0,246.0,38.0,117.0,4600.0,57.0,-3.425,1016.75,-6.5,0.0,1.9
2017-01-26 08:00:00,238.0,238.0,44.0,120.0,4300.0,29.0,-2.925,1017.0,-6.7,0.0,1.3
2017-01-26 09:00:00,248.0,248.0,54.0,116.0,4400.0,31.0,-2.575,1016.5,-6.9,0.0,1.6
2017-01-26 10:00:00,262.0,262.0,59.0,109.0,4300.0,34.0,-1.825,1016.75,-7.0,0.0,0.9
2017-01-26 11:00:00,270.0,270.0,60.0,101.0,3900.0,38.0,-0.98,1016.0,-6.9,0.0,1.8
2017-01-26 12:00:00,259.0,259.0,71.0,108.0,4000.0,57.0,-0.0666666666666667,1016.0,-7.0,0.0,1.5
2017-01-26 13:00:00,209.0,209.0,72.0,93.0,3300.0,57.0,1.95,1016.0,-8.1,0.0,1.8
2017-01-26 14:00:00,96.0,148.0,34.0,40.0,1300.0,59.0,5.9,1016.4,-9.6,0.0,3.5
2017-01-26 15:00:00,51.0,75.0,18.0,27.0,800.0,71.0,8.375,1017.0,-10.3,0.0,3.5
2017-01-26 16:00:00,8.0,64.0,5.0,10.0,300.0,87.0,9.16666666666667,1018.33333333333,-12.1,0.0,4.6
2017-01-26 17:00:00,7.0,74.0,5.0,11.0,300.0,88.0,7.875,1020.0,-14.2,0.0,5.0
2017-01-26 18:00:00,10.0,45.0,4.0,9.0,300.0,88.0,5.925,1022.0,-14.9,0.0,4.5
2017-01-26 19:00:00,9.0,11.0,5.0,12.0,300.0,88.0,4.325,1024.75,-15.2,0.0,3.0
2017-01-26 20:00:00,11.0,11.0,5.0,14.0,300.0,88.0,3.5,1026.25,-15.9,0.0,4.7
2017-01-26 21:00:00,7.0,7.0,4.0,13.0,300.0,88.0,2.575,1027.75,-16.9,0.0,4.4
2017-01-26 22:00:00,4.0,5.0,8.0,15.0,400.0,88.0,1.725,1028.25,-16.7,0.0,2.9
2017-01-26 23:00:00,10.0,10.0,11.0,16.0,400.0,88.0,-2.77555756156289e-17,1029.0,-16.6,0.0,1.4
2017-01-27 00:00:00,11.0,11.0,10.0,16.0,400.0,88.0,-1.275,1029.5,-15.8,0.0,1.5
2017-01-27 01:00:00,11.0,11.0,8.0,18.0,400.0,88.0,-1.325,1029.5,-15.9,0.0,0.3
2017-01-27 02:00:00,13.0,13.0,12.0,22.0,600.0,88.0,-1.85,1030.0,-15.5,0.0,0.8
2017-01-27 03:00:00,10.0,10.0,9.0,20.0,400.0,88.0,-1.75,1030.0,-15.7,0.0,1.3
2017-01-27 04:00:00,6.0,6.0,7.0,12.0,300.0,88.0,-3.6,1029.75,-15.7,0.0,0.7
2017-01-27 05:00:00,9.0,9.0,8.0,12.0,300.0,73.0,-3.275,1029.0,-15.1,0.0,1.5
2017-01-27 06:00:00,11.0,11.0,12.0,16.0,400.0,67.0,-2.875,1029.0,-14.6,0.0,0.8
2017-01-27 07:00:00,11.0,11.0,12.0,27.0,500.0,55.0,-3.925,1029.0,-14.3,0.0,0.7
2017-01-27 08:00:00,11.0,11.0,13.0,25.0,500.0,53.0,-5.65,1029.0,-14.1,0.0,1.2
2017-01-27 09:00:00,15.0,20.0,16.0,48.0,600.0,32.0,-3.825,1030.0,-14.0,0.0,1.6
2017-01-27 10:00:00,24.0,24.0,18.0,31.0,700.0,56.0,-0.9,1030.0,-14.9,0.0,3.9
2017-01-27 11:00:00,28.0,40.0,22.0,24.0,700.0,69.0,0.8,1029.2,-15.5,0.0,5.3
2017-01-27 12:00:00,37.0,51.0,22.0,17.0,600.0,84.0,1.6,1029.0,-15.4,0.0,5.1
2017-01-27 16:00:00,53.0,81.0,19.0,19.0,600.0,102.0,3.575,1024.0,-16.8,0.0,4.0
2017-01-27 17:00:00,58.0,71.0,20.0,22.0,700.0,103.0,2.64,1023.0,-16.5,0.0,4.2
2017-01-27 18:00:00,61.0,87.0,21.0,34.0,800.0,87.0,1.43333333333333,1022.66666666667,-16.2,0.0,2.0
2017-01-27 19:00:00,87.0,117.0,28.0,41.0,900.0,85.0,0.775,1023.0,-16.0,0.0,1.4
2017-01-27 20:00:00,118.0,166.0,38.0,52.0,100.0,74.0,0.64,1023.0,-16.1,0.0,2.8
2017-01-27 21:00:00,179.0,229.0,57.0,60.0,1100.0,71.0,0.233333333333333,1022.33333333333,-15.8,0.0,2.2
2017-01-27 22:00:00,240.0,315.0,72.0,74.0,1200.0,63.0,0.6,1022.0,-15.8,0.0,1.8
2017-01-27 23:00:00,278.0,329.0,76.0,73.0,1400.0,68.0,0.575,1021.75,-15.7,0.0,1.4
2017-01-28 00:00:00,305.0,377.0,88.0,75.0,1600.0,68.0,-0.725,1021.0,-15.6,0.0,2.0
2017-01-28 01:00:00,576.0,815.0,155.0,94.0,2100.0,80.0,-0.525,1020.0,-15.7,0.0,0.8
2017-01-28 02:00:00,641.0,773.0,161.0,95.0,2600.0,82.0,-2.975,1020.0,-14.9,0.0,1.4
2017-01-28 03:00:00,651.0,799.0,155.0,92.0,2900.0,85.0,-4.0,1019.5,-14.5,0.0,1.5
2017-01-28 04:00:00,682.0,815.0,159.0,93.0,300.0,103.0,-3.5,1019.0,-13.5,0.0,1.8
2017-01-28 05:00:00,713.0,858.0,164.0,95.0,3500.0,125.0,-3.275,1018.75,-12.2,0.0,2.0
2017-01-28 06:00:00,697.0,754.0,146.0,92.0,3600.0,110.0,-3.15,1018.0,-11.8,0.0,1.7
2017-01-28 07:00:00,462.0,491.0,104.0,83.0,2800.0,66.0,-2.8,1018.0,-11.1,0.0,1.8
2017-01-28 08:00:00,383.0,442.0,91.0,81.0,2700.0,56.0,-2.575,1018.0,-10.6,0.0,1.3
2017-01-28 09:00:00,374.0,397.0,87.0,78.0,2600.0,54.0,-2.125,1018.0,-10.1,0.0,1.0
2017-01-28 10:00:00,323.0,357.0,85.0,77.0,2400.0,49.0,-1.75,1018.0,-9.5,0.0,1.4
2017-01-28 11:00:00,257.0,271.0,82.0,73.0,2200.0,44.0,-1.3,1018.6,-8.7,0.0,1.3
2017-01-28 12:00:00,249.0,282.0,89.0,65.0,2300.0,54.0,-0.533333333333333,1018.0,-8.2,0.0,2.4
2017-01-28 13:00:00,244.0,252.0,96.0,63.0,2300.0,60.0,0.3,1017.25,-8.5,0.0,1.6
2017-01-28 14:00:00,238.0,249.0,90.0,60.0,2400.0,65.0,1.12,1016.2,-8.8,0.0,1.7
2017-01-28 15:00:00,242.0,256.0,84.0,72.0,2500.0,62.0,1.6,1016.0,-8.4,0.0,2.3
2017-01-28 16:00:00,243.0,260.0,81.0,80.0,2600.0,59.0,1.85,1016.0,-8.5,0.0,1.8
2017-01-28 17:00:00,247.0,267.0,73.0,75.0,2900.0,59.0,1.7,1016.0,-7.9,0.0,1.3
2017-01-28 18:00:00,246.0,266.0,63.0,82.0,300.0,51.0,0.625,1016.0,-7.9,0.0,0.5
2017-01-28 19:00:00,243.0,260.0,54.0,83.0,300.0,47.0,-1.45,1017.0,-8.2,0.0,0.9
2017-01-28 20:00:00,242.0,269.0,42.0,93.0,3200.0,35.0,-2.0,1017.0,-8.0,0.0,1.5
2017-01-28 21:00:00,258.0,287.0,55.0,100.0,400.0,38.0,-2.175,1017.5,-7.2,0.0,1.2
2017-01-28 22:00:00,273.0,300.0,61.0,102.0,4600.0,40.0,-2.85,1018.0,-6.7,0.0,0.7
2017-01-28 23:00:00,307.0,347.0,84.0,107.0,500.0,45.0,-3.575,1018.25,-6.7,0.0,1.2
2017-01-29 00:00:00,297.0,312.0,100.0,104.0,4200.0,42.0,-3.525,1018.0,-6.5,0.0,1.2
2017-01-29 01:00:00,292.0,314.0,95.0,102.0,4300.0,42.0,-2.825,1018.25,-5.4,0.0,1.2
2017-01-29 02:00:00,203.0,203.0,60.0,70.0,3700.0,42.0,-1.975,1019.0,-4.5,0.0,3.3
2017-01-29 03:00:00,11.0,17.0,10.0,7.0,300.0,72.0,0.25,1019.0,-9.4,0.0,4.4
2017-01-29 04:00:00,3.0,51.0,6.0,4.0,300.0,125.0,1.15,1019.5,-16.6,0.0,5.4
2017-01-29 05:00:00,9.0,50.0,5.0,5.0,200.0,77.0,0.875,1020.75,-17.5,0.0,3.2
2017-01-29 06:00:00,9.0,63.0,3.0,5.0,200.0,81.0,0.3,1021.75,-20.4,0.0,7.2
2017-01-29 07:00:00,10.0,102.0,4.0,6.0,200.0,79.0,-0.875,1023.25,-22.9,0.0,6.6
2017-01-29 08:00:00,10.0,75.0,5.0,8.0,200.0,75.0,-2.425,1024.25,-22.2,0.0,3.9
2017-01-29 09:00:00,11.0,77.0,5.0,10.0,300.0,70.0,-2.975,1025.5,-21.5,0.0,7.5
2017-01-29 10:00:00,10.0,64.0,4.0,8.0,300.0,72.0,-3.375,1026.0,-21.6,0.0,4.9
2017-01-29 11:00:00,12.0,66.0,5.0,7.0,300.0,75.0,-3.2,1026.0,-21.7,0.0,5.9
2017-01-29 12:00:00,7.0,73.0,5.0,7.0,300.0,76.0,-2.45,1026.0,-21.6,0.0,6.8
2017-01-29 13:00:00,15.0,50.0,5.0,7.0,300.0,77.0,-1.95,1025.5,-21.8,0.0,5.4
2017-01-29 14:00:00,15.0,55.0,4.0,6.0,300.0,80.0,-1.22,1025.0,-21.6,0.0,6.5
2017-01-29 15:00:00,8.0,47.0,5.0,6.0,300.0,81.0,-0.533333333333333,1025.66666666667,-22.0,0.0,3.6
2017-01-29 16:00:00,13.0,35.0,5.0,7.0,300.0,82.0,-0.6,1026.5,-21.4,0.0,5.7
2017-01-29 17:00:00,11.0,33.0,5.0,8.0,300.0,81.0,-0.55,1027.25,-21.4,0.0,3.1
2017-01-29 18:00:00,11.0,40.0,5.0,8.0,300.0,81.0,-1.375,1028.25,-21.2,0.0,3.1
2017-01-29 19:00:00,3.0,11.0,3.0,7.0,200.0,82.0,-1.95,1029.25,-21.4,0.0,4.5
2017-01-29 20:00:00,8.0,10.0,3.0,8.0,200.0,79.0,-1.9,1030.25,-21.1,0.0,2.1
2017-01-29 21:00:00,9.0,11.0,2.0,7.0,200.0,79.0,-2.525,1031.25,-22.5,0.0,4.4
2017-01-29 22:00:00,7.0,16.0,4.0,11.0,300.0,75.0,-2.925,1032.25,-23.7,0.0,5.5
